,trial_id,discovery_date,title,summary,link,published_date,source,relevant,Sources__source_id,Sources__name,Sources__link
140,374738,2022-08-30 19:15:12.856445,"Development, Reliability and Validity of the Telerehabilitation Satisfaction Questionnaire- TSQ","<b>Condition</b>:    Neurological Disease<br /><b>Intervention</b>:    Other: Development of the Telerehabilitation Satisfaction Questionnaire<br /><b>Sponsor</b>:    Gazi University<br /><b>Active, not recruiting</b>",https://clinicaltrials.gov/ct2/show/NCT05520554?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-30 12:00:00.000000,,,,,
141,373795,2022-08-29 12:20:12.112100,Peer Support Impact on Therapeutic Adherence in Patients With Multiple Sclerosis,"<b>Condition</b>:    Multiple Sclerosis, Relapsing-remitting<br /><b>Intervention</b>:    Other: Peer support<br /><b>Sponsor</b>:    Nantes University Hospital<br /><b>Not yet recruiting</b>",https://clinicaltrials.gov/ct2/show/NCT05519553?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-29 12:00:00.000000,,,,,
142,370859,2022-08-25 12:45:08.900676,"A Randomized, Controlled, Open-Label, Rater-Blinded, Phase 3b Study of the Efficacy, Safety, and Tolerability of 6-Week Extended Interval Dosing (EID) of Natalizumab (BG00002) in Subjects With Rela...","<p>EudraCT Number: 2018-002145-11<br />Sponsor Protocol Number: 101MS329<br />Sponsor Name: Biogen Idec Research Limited<br />Start Date: 2019-03-21<br />Medical condition: Relapsing-remitting multiple sclerosis (RRMS)<br />Disease: <br />Version: 21.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063399<br />Term: Relapsing-remitting multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-002145-11/GB"">GB</a> (GB - no longer in EU/EEA), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-002145-11/DE"">DE</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-002145-11/FR"">FR</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-002145-11/NL"">NL</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-002145-11/ES"">ES</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-002145-11/IT"">IT</a> (Ongoing)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-002145-11,,,,,,
143,370808,2022-08-25 11:05:08.383517,"Examining the Effects of a Remotely-delivered, Racially-tailored Exercise Training Program for Immediate and Sustained Improvements in Walking Dysfunction, Symptoms, and Health-related Quality of Life (HRQOL) Among African-Americans With Multiple Sclerosis (MS) Residing in Rural Environments.",<b>Condition</b>:    Multiple Sclerosis<br /><b>Interventions</b>:    Behavioral: Guidelines for Exercise in Multiple Sclerosis (GEMS);   Behavioral: FLEX Stretching and Toning Program<br /><b>Sponsors</b>:    University of Illinois at Chicago;   University of Alabama at Birmingham;   Bristol-Myers Squibb Foundation<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05516537?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-25 12:00:00.000000,,,,,
144,370807,2022-08-25 11:05:08.380598,Pharmacogenetics of Liver Toxicity in Patients With Multiple Sclerosis Treated With Fingolimod,"<b>Condition</b>:    Multiple Sclerosis<br /><b>Interventions</b>:    Genetic: Genetic polymorphism;   Diagnostic Test: Measurement of fingolimod and fingolimod-phosphate concentrations<br /><b>Sponsor</b>:    University Hospital, Caen<br /><b>Recruiting</b>",https://clinicaltrials.gov/ct2/show/NCT05516303?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-25 12:00:00.000000,,,,,
145,369103,2022-08-23 06:00:10.564226,"An open-label, adaptive design study in patients with amyotrophic lateral sclerosis (ALS) to characterize safety, tolerability and brain microglia response, as measured by TSPO binding, following m...","<p>EudraCT Number: 2019-000826-22<br />Sponsor Protocol Number: CBLZ945C12201<br />Sponsor Name: Novartis Pharma AG<br />Start Date: 2019-09-17<br />Medical condition: Amyotrophic lateral sclerosis (ALS)<br />Disease: <br />Version: 21.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10002026<br />Term: Amyotrophic lateral sclerosis<br />Level: PT<br /><br />Population Age: Adults, Elderly<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2019-000826-22/SE"">SE</a> (Restarted), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2019-000826-22/FI"">FI</a> (Restarted)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2019-000826-22,,,,,,
146,368478,2022-08-22 12:55:10.890711,Multiparametric Assessment to Investigate Prognostic Factors for Disease Evolution a nd Evolutionary Patterns of Cognitive Status in RRMS,"<b>Condition</b>:    Multiple Sclerosis, Relapsing-Remitting<br /><b>Intervention</b>:    Other: Multiparametric assessment<br /><b>Sponsors</b>:    University Hospital of Mont-Godinne;   Saint-Luc University Hospital<br /><b>Recruiting</b>",https://clinicaltrials.gov/ct2/show/NCT05510817?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-22 12:00:00.000000,,,,,
147,368474,2022-08-22 12:55:10.884001,Who Benefits Most From Cognitive Rehabilitation for Multiple Sclerosis?,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Behavioral: Cognitive Rehabilitation<br /><b>Sponsors</b>:    University of Nottingham;   MS Society;   University of Lincoln<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05509426?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-22 12:00:00.000000,,,,,
148,364489,2022-08-17 12:50:07.394575,"A Multinational, Multicenter, Randomized, Parallel Group, Open-Label Study to Assess Medication Satisfaction in Patients with Relapsing Remitting Multiple Sclerosis (RRMS) Treated with Subcutaneous...","<p>EudraCT Number: 2015-000922-12<br />Sponsor Protocol Number: TV44400-CNS-40083<br />Sponsor Name: Teva Pharmaceutical Industries, Ltd<br />Start Date: 2016-01-04<br />Medical condition: Relapsing-Remitting Multiple Sclerosis (RRMS)<br />Disease: <br />Version: 18.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063399<br />Term: Relapsing-remitting multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults, Elderly<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-000922-12/BE"">BE</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-000922-12/AT"">AT</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-000922-12/DE"">DE</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-000922-12/IE"">IE</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-000922-12/PL"">PL</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-000922-12/FI"">FI</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-000922-12/ES"">ES</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-000922-12/HR"">HR</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-000922-12/FR"">FR</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2015-000922-12/IT"">IT</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2015-000922-12,,,,,,
149,364474,2022-08-17 12:50:07.035462,"The Effect of Backward Walking Training on Balance, Gait and Functional Mobility in Patients With Multiple Sclerosis",<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Other: Exercise training<br /><b>Sponsors</b>:    Saglik Bilimleri Universitesi;   Ankara University<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05505383?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-17 12:00:00.000000,,,,,
150,364469,2022-08-17 12:15:16.361992,"Open-Label, Multicenter, Multiple-Dose Study of the Effect of BG00012 on MRI Lesions and Pharmacokinetics in Pediatric Subjects With Relapsing-Remitting Multiple Sclerosis Aged 10 to 17 Years","<p>EudraCT Number: 2014-005003-24<br />Sponsor Protocol Number: 109MS202<br />Sponsor Name: Biogen Idec Research Limited<br />Start Date: 2015-06-01<br />Medical condition: Relapsing-Remitting Multiple Sclerosis<br />Disease: <br />Version: 17.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10029205<br />Term: Nervous system disorders<br />Level: SOC<br />Version: 17.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063399<br />Term: Relapsing-remitting multiple sclerosis<br />Level: PT<br /><br />Population Age: Children, Adolescents, Under 18<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-005003-24/LV"">LV</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-005003-24/DE"">DE</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-005003-24/CZ"">CZ</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-005003-24/BG"">BG</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-005003-24/PL"">PL</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2014-005003-24/BE"">BE</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2014-005003-24,,,,,,
151,363697,2022-08-16 11:20:12.715644,A Measurement Study of TIS-modNV and AccuGait Force Platform in People With MS,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    <br /><b>Sponsors</b>:    Nordlandssykehuset HF;   Nord University;   Helse Nord<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05503628?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-16 12:00:00.000000,,,,,
152,363692,2022-08-16 11:20:12.701964,Finding Patterns In Clinical Study Experiences of Multiple Sclerosis Patients,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    Power Life Sciences Inc.<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05503524?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-16 12:00:00.000000,,,,,
153,363672,2022-08-16 10:15:16.351517,"A PHASE 2/3, MULTI-CENTER, RANDOMIZED, DOUBLE-BLIND, PLACEBO CONTROLLED (PART A) AND DOUBLE-BLIND, DOUBLE-DUMMY, ACTIVE CONTROLLED (PART B), PARALLEL GROUP STUDY TO EVALUATE THE EFFICACY AND SAFETY...","<p>EudraCT Number: 2012-002714-40<br />Sponsor Protocol Number: RPC01-201<br />Sponsor Name: Receptos, Inc.<br />Start Date: 2013-05-09<br />Medical condition: RELAPSING MULTIPLE SCLEROSIS<br />Disease: <br />Version: 14.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10048393<br />Term: Multiple sclerosis relapse<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2012-002714-40/IT"">IT</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2012-002714-40/BE"">BE</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2012-002714-40/ES"">ES</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2012-002714-40/HU"">HU</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2012-002714-40/BG"">BG</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2012-002714-40/GR"">GR</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2012-002714-40/GB"">GB</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2012-002714-40/SK"">SK</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2012-002714-40/HR"">HR</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2012-002714-40,,,,,,
154,362944,2022-08-15 10:45:08.852519,Reducing Fatigue in People With Multiple Sclerosis by Treatment With TENS,"<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Device: Transcutaneous electrical nerve stimulation<br /><b>Sponsor</b>:    University of Colorado, Boulder<br /><b>Not yet recruiting</b>",https://clinicaltrials.gov/ct2/show/NCT05500963?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-15 12:00:00.000000,,,,,
155,361659,2022-08-13 12:42:11.120527,Clemastine fumarate as remyelinating treatment in internuclear ophthalmoparesis and multiple sclerosis,"<p>EudraCT Number: 2021-003677-66<br />Sponsor Protocol Number: RESTORE<br />Sponsor Name: Amsterdam University Medical Center<br />Start Date: 2022-02-14<br />Medical condition: Multiple sclerosis (MS)
Internuclear ophthalmoparesis (INO)<br />Disease: <br />Version: 21.0<br />SOC Term: 100000004852<br />Classification Code: 10080865<br />Term: Multiple sclerosis lesion<br />Level: LLT<br /><br />Population Age: Adults, Elderly<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2021-003677-66/NL"">NL</a> (Ongoing)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2021-003677-66,,,,,,
156,361454,2022-08-13 04:12:37.212398,"A 12-month, Open-label, Prospective, Multicenter, Interventional, Single-arm Study Assessing the Efficacy and Safety of Ofatumumab 20 mg Subcutaneous (s.c.) Injection in Relapsing Multiple Sclerosis (RMS) Patients in China",,https://www.novartis.com//clinicaltrials/study/nct05199571,,13.0,,13.0,Novartis,https://www.novartis.com/clinicaltrials/recruiting-trials?title=multiple%20sclerosis
157,360541,2022-08-11 12:55:08.944779,A Study of Mitoxantrone Hydrochloride Liposome Injection for Relapsing Multiple Sclerosis,"<b>Condition</b>:    Relapsing Multiple Sclerosis<br /><b>Intervention</b>:    Drug: Mitoxantrone Hydrochloride Liposome Injection<br /><b>Sponsor</b>:    CSPC Zhongnuo Pharmaceutical (Shijiazhuang) Co., Ltd.<br /><b>Not yet recruiting</b>",https://clinicaltrials.gov/ct2/show/NCT05496894?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-11 12:00:00.000000,,,,,
158,360540,2022-08-11 12:55:08.935585,Exercise and Progressive Multiple Sclerosis,<b>Condition</b>:    Progressive Multiple Sclerosis<br /><b>Interventions</b>:    Other: Exercise Group 1;   Other: Exercise Group 2;   Other: Exercise Group 3<br /><b>Sponsors</b>:    University of Regina;   First Steps Wellness Centre;   Saskatchewan Health Research Foundation;   University of Saskatchewan<br /><b>Recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05496881?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-11 12:00:00.000000,,,,,
159,360050,2022-08-10 08:48:55.200584,Exploring the Characteristics and Profiles of Relapsing Multiple Sclerosis Patients Initiated on Ofatumumab or Ocrelizumab in a Real-World Setting in the Gulf Region,,https://www.novartis.com//clinicaltrials/study/nct05266469,,13.0,,13.0,Novartis,https://www.novartis.com/clinicaltrials/recruiting-trials?title=multiple%20sclerosis
160,360049,2022-08-10 08:48:55.199298,"AGNOS: An 18-month, Open-label, Multi-Center Study to Assess the Effect of Ofatumumab 20mg SC Monthly in Treatment Naïve, Very Early Relapsing Remitting Multiple Sclerosis Patients Benchmarked Against Healthy Controls on Select Outcomes.",,https://www.novartis.com//clinicaltrials/study/nct05084638,,13.0,,13.0,Novartis,https://www.novartis.com/clinicaltrials/recruiting-trials?title=multiple%20sclerosis
161,359663,2022-08-09 12:40:08.602077,"A PHASE IIIb MULTICENTER, RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY TO EVALUATE THE EFFICACY AND SAFETY OF OCRELIZUMAB IN ADULTS WITH PRIMARY PROGRESSIVE MULTIPLE SCLEROSIS","<p>EudraCT Number: 2018-001511-73<br />Sponsor Protocol Number: WA40404<br />Sponsor Name: F. Hoffmann-La Roche Ltd<br />Start Date: 2019-12-23<br />Medical condition: <br />Disease: <br />Population Age: <br />Gender: <br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-001511-73/GB"">GB</a> (GB - no longer in EU/EEA), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-001511-73/PT"">PT</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-001511-73/IE"">IE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-001511-73/DE"">DE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-001511-73/BG"">BG</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-001511-73/ES"">ES</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-001511-73/PL"">PL</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-001511-73/BE"">BE</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-001511-73/HU"">HU</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-001511-73/HR"">HR</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-001511-73/IT"">IT</a> (Ongoing), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2018-001511-73/RO"">RO</a> (Ongoing)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2018-001511-73,,,,,,
162,359658,2022-08-09 12:40:08.319270,Clinical and Instrumental Treatment's Predictors in Subjects With Neurological Diseases Using G-EO Robotic System,<b>Conditions</b>:    Multiple Sclerosis;   Stroke;   Parkinson Disease;   Acquired Brain Injury<br /><b>Intervention</b>:    Device: Robotic Assisted Gait Training with G-EO system<br /><b>Sponsor</b>:    Fondazione Don Carlo Gnocchi Onlus<br /><b>Recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05493514?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-09 12:00:00.000000,,,,,
163,359450,2022-08-09 00:30:12.873049,A randomised controlled trial to compare ocrelizumab or alemtuzumab with autologous hematopoietic stem cell transplantation (aHSCT) in high inflammatory multiple sclerosis (COAST),"<p>EudraCT Number: 2016-001166-29<br />Sponsor Protocol Number: inims-009<br />Sponsor Name: University Medical Centre Hamburg-Eppendorf<br />Start Date: 2020-03-18<br />Medical condition: relapsing-remitting multiple sclerosis<br />Disease: <br />Version: 21.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063399<br />Term: Relapsing-remitting multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2016-001166-29/DE"">DE</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2016-001166-29,,,,,,
164,359260,2022-08-08 11:25:14.909900,MRI Biomarkers Predictive of Disability Progression in Patients With Multiple Sclerosis,<b>Conditions</b>:    Multiple Sclerosis;   Magnetic Resonance Spectroscopy<br /><b>Intervention</b>:    Other: magnetic resonance spectroscopy<br /><b>Sponsor</b>:    Poitiers University Hospital<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05491031?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-08 12:00:00.000000,,,,,
165,357196,2022-08-01 14:05:08.992058,Common and Specific Information From Neuroimaging and Smartphone,<b>Condition</b>:    Multiple Sclerosis<br /><b>Intervention</b>:    Other: eGait<br /><b>Sponsors</b>:    Nantes University Hospital;   Rennes University Hospital<br /><b>Not yet recruiting</b>,https://clinicaltrials.gov/ct2/show/NCT05482906?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-01 12:00:00.000000,,,,,
166,357195,2022-08-01 14:05:08.989228,Optimal Conditioning Regimen for Autologous Transplantation of Relapsing Remitting Multiple Sclerosis,"<b>Condition</b>:    Multiple Sclerosis, Relapsing-Remitting<br /><b>Interventions</b>:    Other: Autologous hematopoietic stem cell transplantation;   Drug: Cyclophosphamide/ATG;   Drug: Cyclophosphamide/Rituximab<br /><b>Sponsor</b>:    Scripps Health<br /><b>Recruiting</b>",https://clinicaltrials.gov/ct2/show/NCT05482542?cond=Multiple+Sclerosis&sfpd_d=14&sel_rss=new14,2022-08-01 12:00:00.000000,,,,,
167,357132,2022-08-01 11:55:08.693864,"A Double Blind, Randomised, Placebo Controlled Study Investigating Simvastatin as an add-on Treatment to Copaxone for the Treatment of Relapsing Multiple Sclerosis in patients treated with Copaxone...","<p>EudraCT Number: 2006-001827-21<br />Sponsor Protocol Number: CoSim-01<br />Sponsor Name: Glostrup Hospital, Dep. of Neurology<br />Start Date: 2009-03-06<br />Medical condition: Multiple Sclerosis<br />Disease: <br />Version: 9.1<br />SOC Term: <br />Classification Code: 10028245<br />Term: Multiple sclerosis<br />Level: LLT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2006-001827-21/DK"">DK</a> (Prematurely Ended)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2006-001827-21,,,,,,
168,355015,2022-07-29 15:12:09.261553,"A 32-week, patient- and rater-blinded, randomized, multi-center, parallel-group study to evaluate disease control and safety in patients with relapsing remitting multiple sclerosis transferred from...","<p>EudraCT Number: 2011-001442-15<br />Sponsor Protocol Number: CFTY720D2324<br />Sponsor Name: Novartis Pharma Services AG<br />Start Date: 2011-08-26<br />Medical condition: relapsing remitting multiple sclerosis<br />Disease: <br />Version: 14.1<br />SOC Term: 10029205 - Nervous system disorders<br />Classification Code: 10063399<br />Term: Relapsing-remitting multiple sclerosis<br />Level: PT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2011-001442-15/DE"">DE</a> (Prematurely Ended), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2011-001442-15/GB"">GB</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2011-001442-15/ES"">ES</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2011-001442-15/GR"">GR</a> (Prematurely Ended), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2011-001442-15/AT"">AT</a> (Prematurely Ended), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2011-001442-15/CZ"">CZ</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2011-001442-15/FI"">FI</a> (Prematurely Ended), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2011-001442-15/HU"">HU</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2011-001442-15/SE"">SE</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2011-001442-15/IT"">IT</a> (Prematurely Ended)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2011-001442-15,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
169,354001,2022-07-29 07:55:06.859149,"A Phase II, Randomized, Double-Blinded, Placebo-Controlled, Multi-Center Study of Subcutaneous Daclizumab in Patients with Active, Relapsing Forms of Multiple Sclerosis","<p>EudraCT Number: 2005-001567-55<br />Sponsor Protocol Number: DAC-1012<br />Sponsor Name: Protein Design Labs, Inc.<br />Start Date: 2006-06-23<br />Medical condition: This study is performed in patients with relapsing forms of Multiple Sclerosis. Multiple sclerosis (MS) is a chronic inflammatory demyelinating disease of the central nervous system (CNS), thought ...<br />Disease: <br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2005-001567-55/DE"">DE</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2005-001567-55/AT"">AT</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2005-001567-55/GB"">GB</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2005-001567-55/ES"">ES</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2005-001567-55,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
170,353998,2022-07-29 07:55:06.854174,"A double-blind, placebo controlled multicentre study to evaluate the efficacy and safety of MBP8298 in subjects with secondary progressive multiple sclerosis.","<p>EudraCT Number: 2004-002571-16<br />Sponsor Protocol Number: MBP8298-01 Amendment 04<br />Sponsor Name: BioMS Technology Corp<br />Start Date: 2007-06-29<br />Medical condition: Secondary progressive multiple sclerosis<br />Disease: <br />Version: 8.1<br />SOC Term: <br />Classification Code: 10063400<br />Term: Secondary progressive multiple sclerosis<br />Level: LLT<br /><br />Population Age: Adults<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2004-002571-16/GB"">GB</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2004-002571-16/SE"">SE</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2004-002571-16/FI"">FI</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2004-002571-16/DK"">DK</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2004-002571-16/ES"">ES</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2004-002571-16/EE"">EE</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2004-002571-16/NL"">NL</a> (Completed), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2004-002571-16/LT"">LT</a> (Prematurely Ended), <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2004-002571-16/LV"">LV</a> (Completed)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2004-002571-16,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
171,351469,2022-07-28 11:11:55.735831,FATIMS - Fampyra and T cell Immunity in Multiple Sclerosis; a study of the Fampyra induced immunomodulatory T cell responses in MS,"<p>EudraCT Number: 2013-001409-10<br />Sponsor Protocol Number: FATIMS1.0<br />Sponsor Name: Odense University Hospital<br />Start Date: 2013-08-08<br />Medical condition: Multiple Sclerosis<br />Disease: <br />Version: 14.1<br />SOC Term: 100000004852<br />Classification Code: 10039720<br />Term: Sclerosis multiple<br />Level: LLT<br /><br />Population Age: Adults, Elderly<br />Gender: Male, Female<br />Trial Protocol: <a href=""https://www.clinicaltrialsregister.eu/ctr-search/trial/2013-001409-10/DK"">DK</a> (Prematurely Ended)</p>",https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2013-001409-10,,15.0,,15.0,European Clinical Trials Register,https://www.clinicaltrialsregister.eu/ctr-search/rest/feed/bydates?query=multiple+AND+sclerosis
